cuit,year,pais,expo,labor,dext_trade,cname,ccode,tfin_real_us,develop,merco
30707708936,2005,212,95525.03,18,0,UNITED STATES,USA,3.0306606,1,0
30708436964,2006,212,1540,11,0,UNITED STATES,USA,0,1,0
30708263636,2007,212,19224.36,11,0,UNITED STATES,USA,0,1,0
33617386459,2006,212,0,,7274,UNITED STATES,USA,0,1,0
30708994207,2007,212,72902.79000000001,11,0,UNITED STATES,USA,0,1,0
30599945810,2006,212,0,,1630986,UNITED STATES,USA,0,1,0
30708577886,2006,212,223813.97,9,66751,UNITED STATES,USA,0,1,0
30695496474,2007,212,0,,48487,UNITED STATES,USA,0,1,0
30708657243,2005,212,296993.07,66,190000,UNITED STATES,USA,0,1,0
30708430508,2004,212,108748.24,129,0,UNITED STATES,USA,79.567596,1,0
33709235899,2008,212,0,,701299,UNITED STATES,USA,0,1,0
30528619475,2005,212,1561.9,9,0,UNITED STATES,USA,0,1,0
30708510412,2004,212,10001.7,10,0,UNITED STATES,USA,1.8130192,1,0
30637805149,2008,212,0,,735661,UNITED STATES,USA,0,1,0
30625314344,2005,212,1099508.5,40,0,UNITED STATES,USA,0,1,0
30504379465,2006,212,12720,37,0,UNITED STATES,USA,8.2833672,1,0
30700562022,2007,212,11488.41,20,210569,UNITED STATES,USA,106.40742,1,0
30707101020,2005,212,0,,8400,UNITED STATES,USA,0,1,0
30648189822,2006,212,15728.29,27,0,UNITED STATES,USA,181.08815,1,0
30697744033,2006,212,4550,6,0,UNITED STATES,USA,0,1,0
30708056908,2005,212,137.8,5,0,UNITED STATES,USA,0,1,0
30710135378,2008,212,19926,10,0,UNITED STATES,USA,.98595345,1,0
30709318299,2008,212,983365.7999999999,10,1576604,UNITED STATES,USA,10.750073,1,0
30673432898,2006,212,900,133,0,UNITED STATES,USA,4.9438281,1,0
30673432898,2005,212,750,77,0,UNITED STATES,USA,6.2679572,1,0
30700562022,2005,212,11075.38,14,205674,UNITED STATES,USA,0,1,0
30707984585,2006,212,25870.9,10,0,UNITED STATES,USA,0,1,0
33551293349,2008,212,12400,11,0,UNITED STATES,USA,0,1,0
30708805587,2005,212,0,,35622,UNITED STATES,USA,0,1,0
30624323315,2004,212,0,,18321,UNITED STATES,USA,0,1,0
30708664800,2006,212,94571.33,6,150000,UNITED STATES,USA,0,1,0
30708641258,2005,212,11083.98,22,4200,UNITED STATES,USA,0,1,0
30637805149,2006,212,0,,586759,UNITED STATES,USA,0,1,0
30563061452,2008,212,0,,516077,UNITED STATES,USA,0,1,0
30707057951,2008,212,0,,2000000,UNITED STATES,USA,0,1,0
30709273473,2006,212,835546.7100000001,27,0,UNITED STATES,USA,250.56367,1,0
30689686148,2005,212,7765.5,309,0,UNITED STATES,USA,0,1,0
30708891378,2006,212,13469,11,0,UNITED STATES,USA,2.7829494,1,0
30549874165,2004,212,0,,721000,UNITED STATES,USA,0,1,0
30689686148,2004,212,1762.74,256,0,UNITED STATES,USA,0,1,0
30709511625,2008,212,0,,541995,UNITED STATES,USA,0,1,0
30611978517,2006,212,7352.87,18,0,UNITED STATES,USA,.49110875,1,0
30708628197,2005,212,17097.12,163,0,UNITED STATES,USA,56.342735,1,0
30707505113,2008,212,0,,213988,UNITED STATES,USA,0,1,0
30709273473,2005,212,177634.67,17,0,UNITED STATES,USA,4.3049154,1,0
30708179260,2006,212,250,18,0,UNITED STATES,USA,0,1,0
30708347465,2005,212,0,,68058,UNITED STATES,USA,0,1,0
30688197216,2006,212,18492.66,57,9485,UNITED STATES,USA,101.36485,1,0
30657468440,2008,212,456271.34,119,0,UNITED STATES,USA,0,1,0
30501847743,2004,212,0,,258966,UNITED STATES,USA,0,1,0
30689916925,2007,212,60.31,10,0,UNITED STATES,USA,26.101152,1,0
30692249468,2006,212,0,,1399972,UNITED STATES,USA,0,1,0
30708217480,2004,212,934970.49,30,0,UNITED STATES,USA,79.499176,1,0
30708319224,2007,212,60217,10,0,UNITED STATES,USA,0,1,0
30708714328,2007,212,0,,74592,UNITED STATES,USA,0,1,0
30501383518,2005,212,450,33,0,UNITED STATES,USA,729.14935,1,0
30708183691,2004,212,132184.43,1,0,UNITED STATES,USA,0,1,0
30709052108,2008,212,14948.7,8,4448,UNITED STATES,USA,.31804952,1,0
30653976530,2005,212,0,,267,UNITED STATES,USA,0,1,0
30708580976,2005,212,1673196.09,23,0,UNITED STATES,USA,0,1,0
30663788376,2007,212,0,,4624,UNITED STATES,USA,0,1,0
30708253363,2006,212,221183.7,74,89782,UNITED STATES,USA,43.086605,1,0
30650008126,2006,212,35585.82,43,0,UNITED STATES,USA,0,1,0
30709433225,2008,212,11350.38,64,0,UNITED STATES,USA,23.376638,1,0
30709155861,2007,212,7199.99,9,0,UNITED STATES,USA,1.4859568,1,0
30685763385,2008,212,2674.28,5,0,UNITED STATES,USA,0,1,0
30615832835,2005,212,2330,14,0,UNITED STATES,USA,19.217142,1,0
30587102362,2006,212,0,,95456,UNITED STATES,USA,0,1,0
30709471607,2008,212,248983.5,27,137249,UNITED STATES,USA,18.860336,1,0
30508068707,2006,212,6034.28,74,0,UNITED STATES,USA,0,1,0
30708183691,2007,212,1097523.8,48,0,UNITED STATES,USA,50.134884,1,0
30709224413,2006,212,33770,5,0,UNITED STATES,USA,.81851459,1,0
30696085796,2007,212,0,,391519,UNITED STATES,USA,0,1,0
30564827661,2008,212,0,,16330,UNITED STATES,USA,0,1,0
30708724358,2006,212,260.64,9,0,UNITED STATES,USA,1.8334726,1,0
30629952701,2006,212,1556.700000000001,24,0,UNITED STATES,USA,0,1,0
30710346298,2008,212,42852.6,14,0,UNITED STATES,USA,0,1,0
30656995447,2007,212,43339.47,73,0,UNITED STATES,USA,48.099773,1,0
30707901094,2004,212,8,32,0,UNITED STATES,USA,0,1,0
30709497703,2008,212,21387.24,8,0,UNITED STATES,USA,0,1,0
30708547634,2007,212,0,,114500,UNITED STATES,USA,0,1,0
30562359334,2008,212,0,,68000,UNITED STATES,USA,0,1,0
30637423017,2008,212,21032.21,56,0,UNITED STATES,USA,0,1,0
30585314044,2005,212,0,,41000,UNITED STATES,USA,0,1,0
30707947442,2006,212,0,,80568,UNITED STATES,USA,0,1,0
30632043224,2005,212,251977.39,21,0,UNITED STATES,USA,0,1,0
30690988352,2006,212,13348.8,56,0,UNITED STATES,USA,32.969769,1,0
30637423017,2004,212,100366.68,61,0,UNITED STATES,USA,.10262372,1,0
30633669011,2006,212,0,,101919,UNITED STATES,USA,0,1,0
30708533161,2007,212,83073.04999999999,10,0,UNITED STATES,USA,0,1,0
30707244239,2006,212,3801.6,19,0,UNITED STATES,USA,33.297173,1,0
30708695552,2007,212,0,,253513,UNITED STATES,USA,0,1,0
30709471607,2007,212,80305.11000000002,25,54464,UNITED STATES,USA,8.3988857,1,0
30709312487,2007,212,72166.59,9,0,UNITED STATES,USA,0,1,0
30708547634,2006,212,0,,151554,UNITED STATES,USA,0,1,0
33700164069,2005,212,33790.09,6,0,UNITED STATES,USA,0,1,0
30710363761,2008,212,0,,650066,UNITED STATES,USA,0,1,0
30503914561,2005,212,2000,14,0,UNITED STATES,USA,0,1,0
30637423017,2005,212,396200.03,66,0,UNITED STATES,USA,.17219663,1,0
30707057951,2007,212,0,,2000000,UNITED STATES,USA,0,1,0
30709045691,2008,212,0,,39438,UNITED STATES,USA,0,1,0
30708374942,2007,212,0,,69468,UNITED STATES,USA,0,1,0
30689686148,2006,212,5164.8,419,0,UNITED STATES,USA,0,1,0
30700877589,2005,212,48400,10,1052.264892578125,UNITED STATES,USA,0,1,0
30663256110,2006,212,1573.67,41,0,UNITED STATES,USA,35.065163,1,0
30653976530,2004,212,0,,267,UNITED STATES,USA,0,1,0
30703388872,2008,212,153247.56,7,0,UNITED STATES,USA,64.659462,1,0
30505661962,2004,212,1547.14,82,0,UNITED STATES,USA,42.246765,1,0
30708186410,2006,212,0,,50000,UNITED STATES,USA,0,1,0
30708242418,2008,212,1023831.06,11,71896,UNITED STATES,USA,402.49167,1,0
30708200847,2005,212,1336.61,17,0,UNITED STATES,USA,0,1,0
30661814132,2004,212,0,,14747,UNITED STATES,USA,0,1,0
30707101020,2006,212,0,,815,UNITED STATES,USA,0,1,0
30656622128,2005,212,9919.040000000001,30,0,UNITED STATES,USA,1.4120122,1,0
30504504669,2006,212,47719.9,21,0,UNITED STATES,USA,0,1,0
30661814132,2005,212,0,,14747,UNITED STATES,USA,0,1,0
30708857587,2004,212,8977.219999999999,34,0,UNITED STATES,USA,0,1,0
30708880902,2004,212,27619.05,8,0,UNITED STATES,USA,0,1,0
30651774353,2004,212,3000,9,0,UNITED STATES,USA,10.775491,1,0
30708553111,2007,212,37400,5,0,UNITED STATES,USA,0,1,0
30709797812,2008,212,11550.99,5,1978,UNITED STATES,USA,0,1,0
30708617632,2006,212,0,,11565,UNITED STATES,USA,0,1,0
30708533161,2005,212,62720.1,9,0,UNITED STATES,USA,0,1,0
30709881775,2007,212,138465,13,0,UNITED STATES,USA,0,1,0
30637069418,2004,212,9782.09,34,0,UNITED STATES,USA,10.399203,1,0
30707828893,2005,212,6.999999999999999,9,0,UNITED STATES,USA,0,1,0
30661146202,2007,212,0,,55633,UNITED STATES,USA,0,1,0
30694538963,2004,212,33931.85,30,0,UNITED STATES,USA,16.077717,1,0
30695395309,2007,212,0,,300502,UNITED STATES,USA,0,1,0
30708056908,2006,212,5007.929999999999,11,0,UNITED STATES,USA,0,1,0
30708143118,2006,212,0,,495871,UNITED STATES,USA,0,1,0
30528619475,2006,212,8060.950000000001,9,0,UNITED STATES,USA,1.1131798,1,0
30709184276,2008,212,40468.53,2,0,UNITED STATES,USA,0,1,0
33637929629,2007,212,0,,354,UNITED STATES,USA,0,1,0
30708467991,2006,212,1890,14,1000,UNITED STATES,USA,13.45638,1,0
30587102362,2007,212,0,,77702,UNITED STATES,USA,0,1,0
30570777234,2008,212,0,,97927,UNITED STATES,USA,0,1,0
30708899956,2007,212,44.72,13,0,UNITED STATES,USA,0,1,0
30601558382,2007,212,0,,22722,UNITED STATES,USA,0,1,0
30708806362,2006,212,1287,9,0,UNITED STATES,USA,0,1,0
33708503229,2007,212,998,15,0,UNITED STATES,USA,0,1,0
30707628312,2007,212,0,,4502962,UNITED STATES,USA,0,1,0
30624323315,2005,212,11152.8,113,0,UNITED STATES,USA,0,1,0
30568211169,2008,212,46909,7,0,UNITED STATES,USA,0,1,0
30707453350,2004,212,7359.99,6,0,UNITED STATES,USA,0,1,0
33709235899,2007,212,0,,290964,UNITED STATES,USA,0,1,0
30707828893,2008,212,43813.42,8,0,UNITED STATES,USA,0,1,0
30707922377,2008,212,8158.37,11,1985,UNITED STATES,USA,0,1,0
30692249468,2005,212,0,,905900,UNITED STATES,USA,0,1,0
33627722139,2004,212,32256.12,11,0,UNITED STATES,USA,0,1,0
30709718335,2008,212,15952.37,18,0,UNITED STATES,USA,0,1,0
33709776849,2007,212,1658.25,16,0,UNITED STATES,USA,0,1,0
30707973893,2005,212,13746.12,26,0,UNITED STATES,USA,0,1,0
30637383082,2004,212,1428.57,29,0,UNITED STATES,USA,0,1,0
33708881169,2007,212,0,,1447,UNITED STATES,USA,0,1,0
30708887710,2007,212,14386.3,2,0,UNITED STATES,USA,31.140484,1,0
30709758868,2008,212,11479.78,29,0,UNITED STATES,USA,74.773445,1,0
30575096111,2005,212,2100,79,2560,UNITED STATES,USA,0,1,0
30698023917,2007,212,6742.85,14,0,UNITED STATES,USA,0,1,0
30708493682,2008,212,43502.05,56,0,UNITED STATES,USA,58.902771,1,0
30709244252,2006,212,0,,77857,UNITED STATES,USA,0,1,0
30694449979,2006,212,4421.36,14,0,UNITED STATES,USA,0,1,0
30568211169,2006,212,2520,6,0,UNITED STATES,USA,38.961292,1,0
33534099229,2004,212,0,,39507,UNITED STATES,USA,0,1,0
30708662638,2006,212,73800,13,0,UNITED STATES,USA,7.530334,1,0
33708820119,2007,212,566420.38,12,0,UNITED STATES,USA,0,1,0
30644413825,2007,212,0,,851119,UNITED STATES,USA,0,1,0
30523312398,2004,212,2,7,0,UNITED STATES,USA,4.9943547,1,0
30709486795,2008,212,288692.74,4,0,UNITED STATES,USA,123.11697,1,0
30677009876,2006,212,5640,12,0,UNITED STATES,USA,0,1,0
33708346409,2005,212,0,,400000,UNITED STATES,USA,0,1,0
30520946531,2004,212,1042.76,47,0,UNITED STATES,USA,0,1,0
30696896484,2004,212,172.2,6,0,UNITED STATES,USA,0,1,0
30692249468,2008,212,0,,12450,UNITED STATES,USA,0,1,0
30667708555,2007,212,650,65,0,UNITED STATES,USA,166.49174,1,0
30707949615,2005,212,84135.82000000001,51,0,UNITED STATES,USA,0,1,0
30708396121,2007,212,22070.46,41,0,UNITED STATES,USA,0,1,0
30698919538,2008,212,0,,414501,UNITED STATES,USA,0,1,0
30707521232,2005,212,8622,6,22998,UNITED STATES,USA,0,1,0
30503458760,2006,212,0,,171881,UNITED STATES,USA,0,1,0
30709513091,2007,212,0,,24325,UNITED STATES,USA,0,1,0
30692578496,2006,212,31326.17,12,0,UNITED STATES,USA,0,1,0
30663620122,2007,212,84904.14,32,0,UNITED STATES,USA,0,1,0
30644413825,2005,212,0,,271854,UNITED STATES,USA,0,1,0
30661040188,2007,212,1100,151,0,UNITED STATES,USA,2.8750031,1,0
30517059303,2006,212,0,,42627,UNITED STATES,USA,0,1,0
30708084529,2008,212,0,,75657,UNITED STATES,USA,0,1,0
33708844379,2006,212,0,,4329313,UNITED STATES,USA,0,1,0
30552999637,2006,212,0,,50490,UNITED STATES,USA,0,1,0
30504504669,2005,212,15162,21,2932,UNITED STATES,USA,2.961782,1,0
30710137761,2008,212,2173965.11,54,1319248,UNITED STATES,USA,1.7174674,1,0
30708441208,2006,212,0,,14936,UNITED STATES,USA,0,1,0
30708555068,2005,212,35585.2,11,0,UNITED STATES,USA,0,1,0
33700164069,2006,212,115164,8,0,UNITED STATES,USA,0,1,0
30708271418,2006,212,100,19,0,UNITED STATES,USA,0,1,0
30708805587,2007,212,0,,134670,UNITED STATES,USA,0,1,0
30708321334,2004,212,87878.19,16,5370742,UNITED STATES,USA,1.5393558,1,0
30708213221,2005,212,0,,12973,UNITED STATES,USA,0,1,0
30707628312,2005,212,0,,58450,UNITED STATES,USA,0,1,0
30707970495,2008,212,390,81,0,UNITED STATES,USA,421.25659,1,0
30613926905,2008,212,0,,457744,UNITED STATES,USA,0,1,0
30502579068,2006,212,2055,22,0,UNITED STATES,USA,0,1,0
30700562022,2006,212,12541.21,16,205909,UNITED STATES,USA,53.105225,1,0
30667353684,2004,212,46456.94,5,0,UNITED STATES,USA,.27366325,1,0
33709235899,2006,212,0,,40421,UNITED STATES,USA,0,1,0
30613078181,2006,212,7151,21,0,UNITED STATES,USA,0,1,0
30707906908,2004,212,6993,32,0,UNITED STATES,USA,34.99469,1,0
30710091257,2008,212,950919.45,19,872163,UNITED STATES,USA,.28624454,1,0
30594654702,2007,212,8041.82,10,0,UNITED STATES,USA,0,1,0
30541575231,2008,212,0,,55593.0546875,UNITED STATES,USA,0,1,0
30707053840,2007,212,14000,6,33593,UNITED STATES,USA,0,1,0
30692249468,2007,212,0,,1399972,UNITED STATES,USA,0,1,0
30710388861,2008,212,404553.9,129,102780,UNITED STATES,USA,.19082971,1,0
30661146202,2005,212,12627,5,6300,UNITED STATES,USA,0,1,0
30708280190,2006,212,334573.41,11,81800,UNITED STATES,USA,373.0462,1,0
30607311192,2005,212,1300,99,0,UNITED STATES,USA,.034439325,1,0
30708607564,2006,212,225419.83,19,0,UNITED STATES,USA,250.6619,1,0
30694449979,2005,212,15077.26,20,0,UNITED STATES,USA,0,1,0
30644413825,2008,212,0,,505409,UNITED STATES,USA,0,1,0
30708321334,2006,212,47703.5,22,8158894,UNITED STATES,USA,1289.1604,1,0
30579369341,2005,212,0,,20480,UNITED STATES,USA,0,1,0
30579383743,2006,212,18030.1,31,0,UNITED STATES,USA,0,1,0
30709477680,2007,212,492030,5,0,UNITED STATES,USA,0,1,0
33707965849,2008,212,0,,495540,UNITED STATES,USA,0,1,0
30709174645,2006,212,38768.59,46,0,UNITED STATES,USA,.032740582,1,0
30708119292,2008,212,0,,86840,UNITED STATES,USA,0,1,0
30598554605,2007,212,0,,12274,UNITED STATES,USA,0,1,0
30707101020,2007,212,0,,37592,UNITED STATES,USA,0,1,0
33700437529,2007,212,100000,10,0,UNITED STATES,USA,.77528179,1,0
30708242418,2007,212,680672.85,6,0,UNITED STATES,USA,0,1,0
30708333111,2008,212,0,,200000,UNITED STATES,USA,0,1,0
30707618953,2005,212,4960.95,6,0,UNITED STATES,USA,0,1,0
30709068977,2008,212,7632,6,0,UNITED STATES,USA,0,1,0
30529246427,2004,212,159.69,147,0,UNITED STATES,USA,500.1196,1,0
30707607234,2005,212,0,,329651,UNITED STATES,USA,0,1,0
30676108137,2007,212,4885,28,0,UNITED STATES,USA,10.24018,1,0
30708676868,2005,212,5957.36,14,0,UNITED STATES,USA,1.4120122,1,0
30708886293,2007,212,6695.61,51,0,UNITED STATES,USA,0,1,0
30698101748,2005,212,16495.87,91,0,UNITED STATES,USA,66.777847,1,0
30707453350,2008,212,130740.45,19,2400,UNITED STATES,USA,0,1,0
33617386459,2005,212,0,,142316,UNITED STATES,USA,0,1,0
30708024216,2007,212,297,12,0,UNITED STATES,USA,18.994402,1,0
33637929629,2008,212,0,,3984,UNITED STATES,USA,0,1,0
30699003235,2006,212,1000,29,162447,UNITED STATES,USA,0,1,0
30689322553,2007,212,51756.02,67,0,UNITED STATES,USA,429.7645,1,0
30708697725,2007,212,0,,1220,UNITED STATES,USA,0,1,0
30708697725,2005,212,2475.96,7,0,UNITED STATES,USA,0,1,0
30700499894,2006,212,0,,21800,UNITED STATES,USA,0,1,0
30708853409,2006,212,125637,16,16309,UNITED STATES,USA,41.907944,1,0
30708253363,2005,212,53378.52,69,15000,UNITED STATES,USA,0,1,0
30707453350,2007,212,61340.09,20,3825,UNITED STATES,USA,96.942528,1,0
30709543802,2007,212,60051.58,20,0,UNITED STATES,USA,79.595596,1,0
30700877589,2008,212,9905,16,0,UNITED STATES,USA,6.8380647,1,0
30708579889,2005,212,86731.14,11,15302,UNITED STATES,USA,0,1,0
30505871398,2005,212,1500,34,0,UNITED STATES,USA,.10331798,1,0
30709160954,2006,212,1911.6,20,0,UNITED STATES,USA,0,1,0
33687672289,2005,212,12144.76,47,0,UNITED STATES,USA,0,1,0
33708219989,2004,212,132089.54,44,0,UNITED STATES,USA,0,1,0
30500273980,2004,212,531,7,0,UNITED STATES,USA,0,1,0
30559174188,2007,212,77400,46,0,UNITED STATES,USA,16.313221,1,0
30709455520,2008,212,1333.33,29,0,UNITED STATES,USA,0,1,0
30707792007,2007,212,5753.91,33,0,UNITED STATES,USA,0,1,0
30709223247,2007,212,13885.66,38,0,UNITED STATES,USA,1.679777,1,0
30703078121,2006,212,23121.6,74,0,UNITED STATES,USA,66.463379,1,0
30559174188,2006,212,48480,36,0,UNITED STATES,USA,27.469349,1,0
30516089632,2006,212,3591.69,18,0,UNITED STATES,USA,0,1,0
30615832835,2004,212,80,10,0,UNITED STATES,USA,0,1,0
30667353684,2006,212,19319.98,9,0,UNITED STATES,USA,2.0626566,1,0
30709952982,2007,212,111047.63,10,0,UNITED STATES,USA,.032303408,1,0
30708333111,2007,212,0,,200000,UNITED STATES,USA,0,1,0
30708403411,2005,212,18290.46,19,0,UNITED STATES,USA,0,1,0
33650537489,2006,212,1526,15,0,UNITED STATES,USA,0,1,0
30708446439,2008,212,23262,22,0,UNITED STATES,USA,65.20015,1,0
30708162856,2004,212,8101.86,41,0,UNITED STATES,USA,0,1,0
30709095613,2007,212,38012.4,10,0,UNITED STATES,USA,2.93961,1,0
30709168092,2006,212,3000,7,0,UNITED STATES,USA,0,1,0
30700877589,2007,212,1000,16,0,UNITED STATES,USA,1.5505636,1,0
30709611867,2007,212,75381,9,0,UNITED STATES,USA,0,1,0
30708574798,2004,212,46138.56,47,4014799,UNITED STATES,USA,0,1,0
30708158522,2006,212,2826.04,30,0,UNITED STATES,USA,111.5799,1,0
30708801174,2008,212,4155,12,0,UNITED STATES,USA,0,1,0
30708045523,2006,212,77153.24000000001,11,0,UNITED STATES,USA,0,1,0
30694557933,2007,212,8472,6,0,UNITED STATES,USA,0,1,0
30698023917,2008,212,0,,9826,UNITED STATES,USA,0,1,0
30708234482,2005,212,30.7,26,0,UNITED STATES,USA,0,1,0
30503458760,2007,212,0,,85941,UNITED STATES,USA,0,1,0
30681751773,2006,212,0,,91284,UNITED STATES,USA,0,1,0
30612470991,2007,212,0,,13270,UNITED STATES,USA,0,1,0
30708805587,2006,212,2316.19,7,85989,UNITED STATES,USA,0,1,0
30587102362,2008,212,0,,145849,UNITED STATES,USA,0,1,0
33707989349,2008,212,0,,70400,UNITED STATES,USA,0,1,0
30708987456,2005,212,0,,82900,UNITED STATES,USA,0,1,0
30557288380,2008,212,0,,15000,UNITED STATES,USA,0,1,0
30708664800,2005,212,70140,3,150000,UNITED STATES,USA,0,1,0
30709999733,2008,212,26450.6,137,0,UNITED STATES,USA,37.211792,1,0
30673886392,2006,212,30.16,54,0,UNITED STATES,USA,0,1,0
30613413401,2006,212,5257,9,0,UNITED STATES,USA,0,1,0
30653976530,2006,212,0,,267,UNITED STATES,USA,0,1,0
30708333111,2006,212,0,,200000,UNITED STATES,USA,0,1,0
30708657243,2006,212,433225.38,50,190000,UNITED STATES,USA,15.486295,1,0
30708099550,2007,212,1951.64,159,0,UNITED STATES,USA,117.39058,1,0
30709485047,2008,212,107839.13,24,30576,UNITED STATES,USA,2448.7268,1,0
30707833293,2005,212,0,,2705,UNITED STATES,USA,0,1,0
30631908892,2006,212,137142.72,85,0,UNITED STATES,USA,1001.1415,1,0
30709139386,2008,212,0,,3800,UNITED STATES,USA,0,1,0
30500190724,2004,212,14280.15,23,0,UNITED STATES,USA,0,1,0
30623255782,2008,212,0,,59082,UNITED STATES,USA,0,1,0
30708555068,2006,212,30773.49,6,0,UNITED STATES,USA,29.662966,1,0
30657408774,2008,212,22375,6,0,UNITED STATES,USA,2.1945417,1,0
30679141135,2005,212,5619.6,6,0,UNITED STATES,USA,0,1,0
30709485047,2006,212,171334.29,9,0,UNITED STATES,USA,1306.4802,1,0
33708070969,2004,212,2539.04,14,0,UNITED STATES,USA,0,1,0
30659803948,2005,212,35033.6,53,0,UNITED STATES,USA,52.761044,1,0
30612201710,2008,212,64490.84,17,0,UNITED STATES,USA,6.9652843,1,0
30652265886,2004,212,5225,20,0,UNITED STATES,USA,1.4025241,1,0
30710120753,2008,212,5141,7,0,UNITED STATES,USA,.031804953,1,0
30709542504,2008,212,958.15,19,300,UNITED STATES,USA,0,1,0
30708977574,2005,212,216118.17,12,152006,UNITED STATES,USA,.034439325,1,0
30609896317,2008,212,1000,5,0,UNITED STATES,USA,0,1,0
30610855292,2005,212,0,,4790,UNITED STATES,USA,0,1,0
30709373559,2007,212,183940.4,21,0,UNITED STATES,USA,294.25174,1,0
30707828893,2004,212,13547.98,2,0,UNITED STATES,USA,0,1,0
30708994207,2006,212,138277.91,12,0,UNITED STATES,USA,0,1,0
30671851249,2005,212,83122.88,40,0,UNITED STATES,USA,19.113825,1,0
30707453350,2006,212,56502.47,32,14450,UNITED STATES,USA,296.76062,1,0
30612470991,2006,212,2662.93,63,90615,UNITED STATES,USA,0,1,0
30709273473,2007,212,78328.49000000001,30,0,UNITED STATES,USA,329.39783,1,0
33700164069,2007,212,14841.62,8,0,UNITED STATES,USA,0,1,0
30523190578,2006,212,4500,9,0,UNITED STATES,USA,0,1,0
30708386894,2008,212,26245,30,8000,UNITED STATES,USA,7.4105535,1,0
30710470258,2008,212,218750,28,0,UNITED STATES,USA,0,1,0
30709153508,2006,212,50690.8,24,0,UNITED STATES,USA,0,1,0
30700562022,2008,212,39631.97,27,972505,UNITED STATES,USA,90.135239,1,0
30709611867,2008,212,167338,7,0,UNITED STATES,USA,0,1,0
33696485289,2006,212,21220.94,8,0,UNITED STATES,USA,0,1,0
30708965967,2007,212,3329.13,9,0,UNITED STATES,USA,27.942446,1,0
30708607564,2005,212,5616,12,0,UNITED STATES,USA,66.674538,1,0
30708173076,2008,212,51850,27,2306297,UNITED STATES,USA,845.85266,1,0
30708987456,2008,212,0,,121316,UNITED STATES,USA,0,1,0
30708590572,2004,212,152056.85,16,260055,UNITED STATES,USA,.068415813,1,0
30708590572,2006,212,291712.3,1,128692,UNITED STATES,USA,0,1,0
33709910359,2007,212,311960,11,0,UNITED STATES,USA,1.1306192,1,0
30708992522,2005,212,0,,86119,UNITED STATES,USA,0,1,0
30708210966,2006,212,0,,2567,UNITED STATES,USA,0,1,0
30708263806,2004,212,47480.33,3,0,UNITED STATES,USA,0,1,0
30613078181,2005,212,17729,15,0,UNITED STATES,USA,43.186913,1,0
30707521232,2004,212,22999.5,6,22998,UNITED STATES,USA,0,1,0
30708703326,2008,212,48028.32,18,0,UNITED STATES,USA,0,1,0
30562280304,2008,212,4496.64,17,0,UNITED STATES,USA,0,1,0
30708992743,2008,212,7999.99,8,0,UNITED STATES,USA,0,1,0
30708994207,2005,212,156886.73,11,0,UNITED STATES,USA,7.7144084,1,0
30707931511,2005,212,440366.5,15,0,UNITED STATES,USA,19.45822,1,0
30708590416,2006,212,14200,23,0,UNITED STATES,USA,52.123005,1,0
30708577886,2008,212,409601.98,14,1031924.15625,UNITED STATES,USA,0,1,0
30709089265,2008,212,0,,101397,UNITED STATES,USA,0,1,0
30628909578,2006,212,4325,6,0,UNITED STATES,USA,.9494769,1,0
30709478660,2008,212,9220.280000000001,13,0,UNITED STATES,USA,.031804953,1,0
30517059303,2007,212,0,,81343,UNITED STATES,USA,0,1,0
30703078121,2005,212,49674.4,90,0,UNITED STATES,USA,243.31383,1,0
30632043224,2007,212,1260021.01,34,0,UNITED STATES,USA,4250.2559,1,0
30708263636,2006,212,11044.85,11,12751,UNITED STATES,USA,0,1,0
30708577886,2005,212,116636.9,5,0,UNITED STATES,USA,0,1,0
30503628933,2008,212,6000,20,0,UNITED STATES,USA,21.182096,1,0
30708158522,2008,212,4721.219999999999,53,0,UNITED STATES,USA,80.498329,1,0
33709205299,2008,212,0,,3910,UNITED STATES,USA,0,1,0
30504504669,2008,212,27466.64,18,0,UNITED STATES,USA,0,1,0
30708607564,2008,212,643750.75,15,0,UNITED STATES,USA,366.64746,1,0
30709095613,2006,212,16196.57,2,0,UNITED STATES,USA,0,1,0
30709469866,2007,212,32352,6,0,UNITED STATES,USA,0,1,0
30708363479,2005,212,63532.31,5,0,UNITED STATES,USA,0,1,0
30709167967,2006,212,43778.82,15,0,UNITED STATES,USA,.68755221,1,0
30708607564,2007,212,497281.09,24,0,UNITED STATES,USA,248.21936,1,0
30655462224,2006,212,59780.57000000001,224,0,UNITED STATES,USA,429.55646,1,0
30502161691,2004,212,2200,24,0,UNITED STATES,USA,0,1,0
30580358388,2006,212,573.4,9,0,UNITED STATES,USA,7.4648523,1,0
30708280190,2005,212,26772.88,8,11900,UNITED STATES,USA,31.202026,1,0
30517047844,2008,212,1333,35,0,UNITED STATES,USA,169.6476,1,0
30503157671,2006,212,7242,35,0,UNITED STATES,USA,1.7352508,1,0
33678767439,2006,212,6475,62,45195,UNITED STATES,USA,12.114016,1,0
30708364823,2006,212,528019.75,64,8620,UNITED STATES,USA,1023.9945,1,0
30699003235,2008,212,34094.47,39,145734,UNITED STATES,USA,416.51764,1,0
30708167599,2008,212,0,,65001,UNITED STATES,USA,0,1,0
30707942947,2008,212,2265.95,8,0,UNITED STATES,USA,0,1,0
30708364823,2004,212,123277.45,28,0,UNITED STATES,USA,204.76852,1,0
30708436964,2004,212,40084,6,0,UNITED STATES,USA,0,1,0
